from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
124,124,,,246103824610527+1902984+0,246103824610527+1903769+0,1,
124,124,,,246106024610656+1902986+0,246106024610656+1903771+0,1,
124,124,,,246108824610931+1902986+0,246108824610931+1903771+0,1,
124,124,,,246107224610866+1903002+0,246107224610866+1903783+0,1,
124,124,,,246108824610936+1903002+0,246108824610936+1903783+0,1,
124,124,,,246106124610634+1899777+0,246106124610634+1900155+0,1,
124,124,,,246108924610913+1899777+0,246108924610913+1900155+0,1,
124,124,,,246106124610634+1899786+0,246106124610634+1900160+0,1,
124,124,,,246106724610843+1899786+0,246106724610843+1900160+0,1,
124,124,,,246108924610914+1899786+0,246108924610914+1900160+0,1,
124,124,,,246103924610401+1899821+0,246103924610401+1900171+0,1,
124,124,,,246104624610564+1899825+0,246104624610564+1900174+0,1,
124,124,,,246106124610633+1899825+0,246106124610633+1900174+0,1,
124,124,,,246106724610843+1899825+0,246106724610843+1900174+0,1,
124,124,,,246108924610912+1899825+0,246108924610912+1900174+0,1,
124,124,,,246109524611754+1899825+0,246109524611754+1900174+0,1,
124,124,,,246103924610401+1899841+0,246103924610401+1900180+0,1,
124,124,,,246106124610634+1899845+0,246106124610634+1900183+0,1,
124,124,,,246109524611751+1899845+0,246109524611751+1900183+0,1,
124,124,,,246110024611776+1903115+0,246110024611776+1903568+0,1,
124,124,,,246105924610597+1903116+0,246105924610597+1903569+0,1,
124,124,,,246103824610527+1903125+0,246103824610527+1903578+0,1,
124,124,,,246108824610931+1903127+0,246108824610931+1903580+0,1,
124,124,,,246105924610597+1903128+0,246105924610597+1903581+0,1,
124,124,,,246105124610586+1903146+0,246105124610586+1903597+0,1,
124,124,,,246106024610656+1903146+0,246106024610656+1903597+0,1,
124,124,,,246108824610936+1903146+0,246108824610936+1903597+0,1,
124,124,,,246105024611765+1899865+0,246105024611765+1900193+0,1,
124,124,,,246105124610586+1903162+0,246105124610586+1903609+0,1,
124,124,,,246106624610807+1903176+0,246106624610807+1903619+0,1,
124,124,,,246105924610597+1903179+0,246105924610597+1903622+0,1,
124,124,,,246108724610877+1903179+0,246108724610877+1903622+0,1,
124,124,,,246108824610936+1903206+0,246108824610936+1903638+0,1,
124,124,,,246103824610527+1903229+0,246103824610527+1903648+0,1,
124,124,,,246108724610877+1903232+0,246108724610877+1903651+0,1,
124,124,,,246106724610841+1900052+0,246106724610841+1900270+0,1,
124,124,,,246109524611754+1900052+0,246109524611754+1900270+0,1,
124,124,,,246108824610936+1903260+0,246108824610936+1903666+0,1,
124,124,,,246108724610877+1903261+0,246108724610877+1903667+0,1,
124,124,,,246103724610446+1903281+0,246103724610446+1903675+0,1,
124,124,,,246109424611717+1903282+0,246109424611717+1903676+0,1,
124,124,,,246107224610866+1903284+0,246107224610866+1903678+0,1,
124,124,,,246106024610651+1903306+0,246106024610651+1903690+0,1,
124,124,,,246106024610651+1903329+0,246106024610651+1903707+0,1,
124,124,,,246103324610343+1900064+0,246103324610343+1900271+0,1,
124,124,,,246103924610401+1900064+0,246103924610401+1900271+0,1,
124,124,,,246104124610413+1900066+0,246104124610413+1900273+0,1,
124,124,,,246104624610564+1900067+0,246104624610564+1900274+0,1,
124,124,,,246103624610435+1900082+0,246103624611765+1900279+0,1,
124,124,,,246108924610914+1900084+0,246108924610914+1900281+0,1,
124,124,,,246109524611752+1900084+0,246109524611752+1900281+0,1,
124,124,,,246106124610632+1900116+0,246106124610632+1900298+0,1,
124,124,,,246103724610446+1903350+0,246103724610446+1903716+0,1,
124,124,,,246103824610457+1903351+0,246103824610527+1903717+0,1,
124,124,,,246105224610527+1903354+0,246103824610527+1903717+0,1,
124,124,,,246103824610527+1903377+0,246103824610527+1903729+0,1,
124,124,,,246109424611717+1903377+0,246109424611717+1903729+0,1,
124,124,,,246105124610586+1903404+0,246105124610586+1903743+0,1,
124,124,,,246106024610651+1903404+0,246106024610651+1903743+0,1,
124,124,,,246107224610866+1903404+0,246107224610866+1903743+0,1,
124,124,,,246103824610527+1903424+0,246103824610527+1903753+0,1,
124,124,,,246110024611776+1903426+0,246110024611776+1903755+0,1,
124,124,,,246103824610527+1903450+0,246103824610527+1903769+0,1,
124,124,,,246105124610586+1903452+0,246105124610586+1903771+0,1,
124,124,,,246103724610446+1903466+0,246103724610446+1903780+0,1,
124,124,,,246103824610527+1903467+0,246103824610527+1903781+0,1,
124,124,,,246106024610656+1903469+0,246106024610656+1903783+0,1,
124,124,,,246108824610936+1903469+0,246108824610936+1903783+0,1,
124,124,,,246110024611776+1903469+0,246110024611776+1903783+0,1,
124,124,,,246107224610866+1903511+0,246107224610866+1903818+0,1,
124,124,,,246109424611717+1903512+0,246109424611717+1903819+0,1,
124,124,,,246105924610597+1903513+0,246105924610597+1903820+0,1,
124,124,,,246104224610424+1901337+0,246104224610424+1901498+0,1,
124,124,,,246103324610343+1899238+1,246103324610343+1900152+0,1,
124,124,,,246106124610633+1899241+1,246106124610633+1900155+0,1,
124,124,,,246106124610634+1899241+1,246106124610634+1900155+0,1,
124,124,,,246106724610842+1899241+1,246106724610842+1900155+0,1,
124,124,,,246108924610913+1899241+1,246108924610913+1900155+0,1,
124,124,,,246104624610564+1899261+0,246104624610564+1900160+0,1,
124,124,,,246106724610842+1899261+0,246106724610842+1900160+0,1,
124,124,,,246106724610843+1899261+0,246106724610843+1900160+0,1,
124,124,,,246103924610402+1899291+0,246103924610402+1900167+0,1,
124,124,,,246106724610843+1899295+0,246106724610843+1900170+0,1,
124,124,,,246109524611752+1899295+0,246109524611752+1900170+0,1,
124,124,,,246109524611753+1899295+0,246109524611753+1900170+0,1,
124,124,,,246104624610562+1899311+0,246104624610562+1900174+0,1,
124,124,,,246104624610564+1899311+0,246104624610564+1900174+0,1,
124,124,,,246106124610632+1899311+0,246106124610632+1900174+0,1,
124,124,,,246106124610634+1899311+0,246106124610634+1900174+0,1,
124,124,,,246109524611751+1899311+0,246109524611751+1900174+0,1,
124,124,,,246103824610527+1902688+0,246103824610527+1903578+0,1,
124,124,,,246103824610527+1902704+0,246103824610527+1903595+0,1,
124,124,,,246106024610656+1902706+0,246106024610656+1903597+0,1,
124,124,,,246105924610597+1902707+0,246105924610597+1903598+0,1,
124,124,,,246103724610446+1902719+0,246103724610446+1903606+0,1,
124,124,,,246105124610586+1902738+0,246105124610586+1903621+0,1,
124,124,,,246108824610936+1902760+0,246108824610936+1903638+0,1,
124,124,,,246103424610343+1899328+0,246103324610343+1900180+0,1,
124,124,,,246104124610413+1899330+0,246104124610413+1900182+0,1,
124,124,,,246104624610562+1899331+0,246104624610562+1900183+0,1,
124,124,,,246104624610564+1899331+0,246104624610564+1900183+0,1,
124,124,,,246106724610843+1899331+0,246106724610843+1900183+0,1,
124,124,,,246108924610913+1899331+0,246108924610913+1900183+0,1,
124,124,,,246108924610914+1899331+0,246108924610914+1900183+0,1,
124,124,,,246103924610401+1899345+0,246103924610401+1900189+0,1,
124,124,,,246108924610912+1899349+0,246108924610912+1900192+0,1,
124,124,,,246103324610332+1899430+1,246103324610342+1900242+1,1,
124,124,,,246103924610401+1899430+1,246103924610401+1900242+1,1,
124,124,,,246104624610562+1899434+1,246104624610562+1900244+1,1,
124,124,,,246106724610844+1899434+1,246106724610844+1900244+1,1,
124,124,,,246108724610877+1902782+0,246108724610877+1903651+0,1,
124,124,,,246108824610931+1902806+0,246108824610931+1903666+0,1,
124,124,,,246108824610936+1902806+0,246108824610936+1903666+0,1,
124,124,,,246105924610597+1902807+0,246105924610597+1903667+0,1,
124,124,,,246109424611717+1902825+0,246109424611717+1903676+0,1,
124,124,,,246108824610936+1902827+0,246108824610936+1903678+0,1,
124,124,,,246104624610562+1899523+1,246104624610562+1900270+0,1,
124,124,,,246106124610634+1899523+1,246106124610634+1900270+0,1,
124,124,,,246104624610561+1899544+0,246104624610561+1900274+0,1,
124,124,,,246109524611752+1899544+0,246109524611752+1900274+0,1,
124,124,,,246106124610632+1899564+0,246106124610632+1900281+0,1,
124,124,,,246106724610841+1899564+0,246106724610841+1900281+0,1,
124,124,,,246109524611753+1899564+0,246109524611753+1900281+0,1,
124,124,,,246105924610597+1902876+0,246105924610597+1903708+0,1,
124,124,,,246110024611776+1902897+0,246110024611776+1903719+0,1,
124,124,,,246105924610597+1902898+0,246105924610597+1903720+0,1,
124,124,,,246108724610877+1902898+0,246108724610877+1903720+0,1,
124,124,,,246103724610446+1902920+0,246103724610446+1903728+0,1,
124,124,,,246110024611776+1902923+0,246110024611776+1903731+0,1,
124,124,,,246103824610457+1902962+0,246103824610527+1903753+0,1,
124,124,,,246106024610656+1902964+0,246106024610656+1903755+0,1,
124,124,,,246110024611776+1902964+0,246110024611776+1903755+0,1,
124,124,,,246109424611717+1902984+0,246109424611717+1903769+0,1,
124,124,,,246106724610842+1899777+0,246106724610842+1900155+0,1,
124,124,,,246104624610561+1899786+0,246104624610561+1900160+0,1,
124,124,,,246106724610842+1899786+0,246106724610842+1900160+0,1,
124,124,,,246103924610401+1899808+0,246103924610401+1900167+0,1,
124,124,,,246103924610402+1899808+0,246103924610402+1900167+0,1,
124,124,,,246103424610343+1899809+0,246103324610343+1900167+0,1,
124,124,,,246106724610842+1899812+0,246106724610842+1900170+0,1,
124,124,,,246105024611765+1899813+0,246103624611765+1900168+0,1,
124,124,,,246106124610634+1899825+0,246106124610634+1900174+0,1,
124,124,,,246106724610841+1899825+0,246106724610841+1900174+0,1,
124,124,,,246103324610332+1899841+0,246103324610342+1900180+0,1,
124,124,,,246104624610564+1899845+0,246104624610564+1900183+0,1,
124,124,,,246106124610632+1899845+0,246106124610632+1900183+0,1,
124,124,,,246103424610343+1899860+0,246103324610343+1900189+0,1,
124,124,,,246106724610843+1899864+0,246106724610843+1900192+0,1,
124,124,,,246108924610912+1899864+0,246108924610912+1900192+0,1,
124,124,,,246108924610913+1899864+0,246108924610913+1900192+0,1,
124,124,,,246109424611717+1903125+0,246109424611717+1903578+0,1,
124,124,,,246105124610866+1903127+0,246105124610586+1903580+0,1,
124,124,,,246105124610866+1903127+0,246107224610866+1903580+0,1,
124,124,,,246110024611776+1903127+0,246110024611776+1903580+0,1,
124,124,,,246108724610877+1903128+0,246108724610877+1903581+0,1,
124,124,,,246108824610931+1903146+0,246108824610931+1903597+0,1,
124,124,,,246106624610807+1903147+0,246106624610807+1903595+0,1,
124,124,,,246108724610877+1903148+0,246108724610877+1903598+0,1,
124,124,,,246106624610807+1903160+0,246106624610807+1903607+0,1,
124,124,,,246106024610656+1903162+0,246106024610656+1903609+0,1,
124,124,,,246108824610936+1903162+0,246108824610936+1903609+0,1,
124,124,,,246105924610597+1903163+0,246105924610597+1903610+0,1,
124,124,,,246108724610877+1903163+0,246108724610877+1903610+0,1,
124,124,,,246108824610931+1903206+0,246108824610931+1903638+0,1,
124,124,,,246103724610446+1903228+0,246103724610446+1903647+0,1,
124,124,,,246106624610807+1903229+0,246106624610807+1903648+0,1,
124,124,,,246109424611717+1903229+0,246109424611717+1903648+0,1,
124,124,,,246105124610866+1903231+0,246105124610586+1903650+0,1,
124,124,,,246110024611776+1903231+0,246110024611776+1903650+0,1,
124,124,,,246106624610807+1903258+0,246106624610807+1903664+0,1,
124,124,,,246103824610527+1903282+0,246103824610527+1903676+0,1,
124,124,,,246106024610651+1903284+0,246106024610651+1903678+0,1,
124,124,,,246109424611717+1903304+0,246109424611717+1903688+0,1,
124,124,,,246106124610632+1900067+0,246106124610632+1900274+0,1,
124,124,,,246106724610841+1900067+0,246106724610841+1900274+0,1,
124,124,,,246109524611753+1900067+0,246109524611753+1900274+0,1,
124,124,,,246106724610842+1900084+0,246106724610842+1900281+0,1,
124,124,,,246108924610913+1900084+0,246108924610913+1900281+0,1,
124,124,,,246105024611765+1900085+0,246103624611765+1900279+0,1,
124,124,,,246103624610365+1900113+0,246103324610365+1900296+0,1,
124,124,,,246104124610413+1900114+0,246104124610413+1900297+0,1,
124,124,,,246109524611752+1900116+0,246109524611752+1900298+0,1,
124,124,,,246109524611753+1900116+0,246109524611753+1900298+0,1,
124,124,,,246109524611754+1900116+0,246109524611754+1900298+0,1,
124,124,,,246109424611717+1903354+0,246109424611717+1903717+0,1,
124,124,,,246105124610586+1903379+0,246105124610586+1903731+0,1,
124,124,,,246107224610866+1903379+0,246107224610866+1903731+0,1,
124,124,,,246108724610877+1903380+0,246108724610877+1903732+0,1,
124,124,,,246103724610446+1903401+0,246103724610446+1903740+0,1,
124,124,,,246105924610597+1903405+0,246105924610597+1903744+0,1,
124,124,,,246105124610586+1903426+0,246105124610586+1903755+0,1,
124,124,,,246108824610936+1903426+0,246108824610936+1903755+0,1,
124,124,,,246106024610651+1903452+0,246106024610651+1903771+0,1,
124,124,,,246109424611717+1903467+0,246109424611717+1903781+0,1,
124,124,,,246106024610651+1903469+0,246106024610651+1903783+0,1,
124,124,,,246106024610656+1903511+0,246106024610656+1903818+0,1,
124,124,,,246108824610931+1903511+0,246108824610931+1903818+0,1,
124,124,,,246108824610936+1903511+0,246108824610936+1903818+0,1,
124,124,,,246103924610402+1899238+1,246103924610402+1900152+0,1,
124,124,,,246103924610402+1899257+0,246103924610402+1900157+0,1,
124,124,,,246104624610561+1899261+0,246104624610561+1900160+0,1,
124,124,,,246103424610343+1899292+0,246103324610343+1900167+0,1,
124,124,,,246106124610633+1899295+0,246106124610633+1900170+0,1,
124,124,,,246105024611765+1899296+0,246103624611765+1900168+0,1,
124,124,,,246106724610843+1899311+0,246106724610843+1900174+0,1,
124,124,,,246109524611752+1899311+0,246109524611752+1900174+0,1,
124,124,,,246103724610446+1902703+0,246103724610446+1903594+0,1,
124,124,,,246107224610866+1902738+0,246107224610866+1903621+0,1,
124,124,,,246108824610931+1902738+0,246108824610931+1903621+0,1,
124,124,,,246103624610435+1899329+0,246103624611765+1900181+0,1,
124,124,,,246104624610564+1899349+0,246104624610564+1900192+0,1,
124,124,,,246106124610633+1899349+0,246106124610633+1900192+0,1,
124,124,,,246109524611753+1899434+1,246109524611753+1900244+1,1,
124,124,,,246106024610656+1902781+0,246106024610656+1903650+0,1,
124,124,,,246103724610446+1902803+0,246103724610446+1903663+0,1,
124,124,,,246105124610586+1902850+0,246105124610586+1903690+0,1,
124,124,,,246107224610866+1902850+0,246107224610866+1903690+0,1,
124,124,,,246110024611776+1902850+0,246110024611776+1903690+0,1,
124,124,,,246104624610561+1899523+1,246104624610561+1900270+0,1,
124,124,,,246104624610564+1899544+0,246104624610564+1900274+0,1,
124,124,,,246108924610914+1899544+0,246108924610914+1900274+0,1,
124,124,,,246104624610561+1899564+0,246104624610561+1900281+0,1,
124,124,,,246104624610563+1899564+0,246104624610563+1900281+0,1,
124,124,,,246106724610844+1899564+0,246106724610844+1900281+0,1,
124,124,,,246109524611751+1899564+0,246109524611751+1900281+0,1,
124,124,,,246109424611717+1902873+0,246109424611717+1903705+0,1,
124,124,,,246106024610651+1902875+0,246106024610651+1903707+0,1,
124,124,,,246108824610931+1902875+0,246108824610931+1903707+0,1,
124,124,,,246108724610877+1902876+0,246108724610877+1903708+0,1,
124,124,,,246103824610527+1902921+0,246103824610527+1903729+0,1,
124,124,,,246108724610877+1902924+0,246108724610877+1903732+0,1,
124,124,,,246106624610807+1902941+0,246106624610807+1903741+0,1,
124,124,,,246104124610413+1899776+0,246104124610413+1900154+0,1,
124,124,,,246108824610931+1902964+0,246108824610931+1903755+0,1,
124,124,,,246108724610877+1902966+0,246108724610877+1903756+0,1,
124,124,,,246103724610446+1902983+0,246103724610446+1903768+0,1,
124,124,,,246110024611776+1902986+0,246110024611776+1903771+0,1,
124,124,,,246109424611717+1903000+0,246109424611717+1903781+0,1,
124,124,,,246106024610651+1903002+0,246106024610651+1903783+0,1,
124,124,,,246105924610597+1903003+0,246105924610597+1903784+0,1,
124,124,,,246104624610563+1899777+0,246104624610563+1900155+0,1,
124,124,,,246106124610633+1899777+0,246106124610633+1900155+0,1,
124,124,,,246109524611754+1899777+0,246109524611754+1900155+0,1,
124,124,,,246104124610413+1899785+0,246104124610413+1900159+0,1,
124,124,,,246104624610562+1899786+0,246104624610562+1900160+0,1,
124,124,,,246106724610844+1899786+0,246106724610844+1900160+0,1,
124,124,,,246103624610435+1899810+0,246103624611765+1900168+0,1,
124,124,,,246104624610562+1899812+0,246104624610562+1900170+0,1,
124,124,,,246106124610633+1899812+0,246106124610633+1900170+0,1,
124,124,,,246108924610914+1899812+0,246108924610914+1900170+0,1,
124,124,,,246106724610844+1899825+0,246106724610844+1900174+0,1,
124,124,,,246108924610913+1899825+0,246108924610913+1900174+0,1,
124,124,,,246104124610413+1899844+0,246104124610413+1900182+0,1,
124,124,,,246104324610435+1899863+0,246103624610435+1900190+0,1,
124,124,,,246106724610842+1899864+0,246106724610842+1900192+0,1,
124,124,,,246103824610527+1903113+0,246103824610527+1903566+0,1,
124,124,,,246108824610931+1903115+0,246108824610931+1903568+0,1,
124,124,,,246107224610866+1903146+0,246107224610866+1903597+0,1,
124,124,,,246110024611776+1903146+0,246110024611776+1903597+0,1,
124,124,,,246106024610651+1903162+0,246106024610651+1903609+0,1,
